"Status","Date and Time","Response Time (ms)","Error","Location"
"up","03/26/2022 08:55:33 AM","250 ms","OK","Chicago 2 (IL)"
"up","03/26/2022 08:54:33 AM","464 ms","OK","San Francisco 2 (CA)"
"up","03/26/2022 08:53:33 AM","598 ms","OK","Thessaloniki (Greece)"
"up","03/26/2022 08:52:33 AM","611 ms","OK","Stockholm 2 (Sweden)"
"up","03/26/2022 08:51:33 AM","369 ms","OK","Los Angeles 3 (CA)"
"up","03/26/2022 08:50:33 AM","139 ms","OK","Philadelphia 2 (PA)"
"up","03/26/2022 08:49:33 AM","482 ms","OK","Portland 2 (OR)"
"up","03/26/2022 08:48:33 AM","479 ms","OK","Frankfurt 3 (Germany)"
"up","03/26/2022 08:47:33 AM","550 ms","OK","Dusseldorf 2 (Germany)"
"up","03/26/2022 08:46:33 AM","559 ms","OK","Warsaw (Poland)"
"up","03/26/2022 08:45:33 AM","269 ms","OK","Chicago 2 (IL)"
"up","03/26/2022 08:44:33 AM","411 ms","OK","San Francisco 2 (CA)"
"up","03/26/2022 08:43:33 AM","724 ms","OK","Thessaloniki (Greece)"
"up","03/26/2022 08:42:33 AM","625 ms","OK","Stockholm 2 (Sweden)"
"up","03/26/2022 08:41:33 AM","375 ms","OK","Los Angeles 3 (CA)"
"up","03/26/2022 08:40:33 AM","162 ms","OK","Philadelphia 2 (PA)"
"up","03/26/2022 08:39:33 AM","432 ms","OK","Portland 2 (OR)"
"up","03/26/2022 08:38:33 AM","536 ms","OK","Frankfurt 3 (Germany)"
"up","03/26/2022 08:37:33 AM","637 ms","OK","Dusseldorf 2 (Germany)"
"up","03/26/2022 08:36:33 AM","557 ms","OK","Warsaw (Poland)"
"up","03/26/2022 08:35:33 AM","234 ms","OK","Chicago 2 (IL)"
"up","03/26/2022 08:34:33 AM","524 ms","OK","San Francisco 2 (CA)"
"up","03/26/2022 08:33:33 AM","680 ms","OK","Thessaloniki (Greece)"
"up","03/26/2022 08:32:33 AM","579 ms","OK","Stockholm 2 (Sweden)"
"up","03/26/2022 08:31:33 AM","395 ms","OK","Los Angeles 3 (CA)"
"up","03/26/2022 08:30:33 AM","78 ms","OK","Philadelphia 2 (PA)"
"up","03/26/2022 08:29:33 AM","434 ms","OK","Portland 2 (OR)"
"up","03/26/2022 08:28:33 AM","513 ms","OK","Frankfurt 3 (Germany)"
"up","03/26/2022 08:27:33 AM","461 ms","OK","Dusseldorf 2 (Germany)"
"up","03/26/2022 08:26:33 AM","496 ms","OK","Warsaw (Poland)"
"up","03/26/2022 08:25:33 AM","276 ms","OK","Chicago 2 (IL)"
"up","03/26/2022 08:24:33 AM","407 ms","OK","San Francisco 2 (CA)"
"up","03/26/2022 08:23:33 AM","741 ms","OK","Thessaloniki (Greece)"
"up","03/26/2022 08:22:33 AM","572 ms","OK","Stockholm 2 (Sweden)"
"up","03/26/2022 08:21:33 AM","392 ms","OK","Los Angeles 3 (CA)"
"up","03/26/2022 08:20:33 AM","185 ms","OK","Philadelphia 2 (PA)"
"up","03/26/2022 08:19:33 AM","480 ms","OK","Portland 2 (OR)"
"up","03/26/2022 08:18:33 AM","588 ms","OK","Frankfurt 3 (Germany)"
"up","03/26/2022 08:17:33 AM","634 ms","OK","Dusseldorf 2 (Germany)"
"up","03/26/2022 08:16:33 AM","556 ms","OK","Warsaw (Poland)"
"up","03/26/2022 08:15:33 AM","184 ms","OK","Chicago 2 (IL)"
"up","03/26/2022 08:14:33 AM","353 ms","OK","San Francisco 2 (CA)"
"up","03/26/2022 08:13:33 AM","712 ms","OK","Thessaloniki (Greece)"
"up","03/26/2022 08:12:33 AM","527 ms","OK","Stockholm 2 (Sweden)"
"up","03/26/2022 08:11:33 AM","337 ms","OK","Los Angeles 3 (CA)"
"up","03/26/2022 08:10:33 AM","268 ms","OK","Philadelphia 2 (PA)"
"up","03/26/2022 08:09:33 AM","437 ms","OK","Portland 2 (OR)"
"up","03/26/2022 08:08:33 AM","450 ms","OK","Frankfurt 3 (Germany)"
"up","03/26/2022 08:07:33 AM","463 ms","OK","Dusseldorf 2 (Germany)"
"up","03/26/2022 08:06:33 AM","536 ms","OK","Warsaw (Poland)"
"up","03/26/2022 08:05:33 AM","203 ms","OK","Chicago 2 (IL)"
"up","03/26/2022 08:04:33 AM","579 ms","OK","San Francisco 2 (CA)"
"up","03/26/2022 08:03:33 AM","625 ms","OK","Thessaloniki (Greece)"
"up","03/26/2022 08:02:33 AM","670 ms","OK","Stockholm 2 (Sweden)"
"up","03/26/2022 08:01:33 AM","422 ms","OK","Los Angeles 3 (CA)"
"up","03/26/2022 08:00:33 AM","257 ms","OK","Philadelphia 2 (PA)"
"up","03/26/2022 07:59:33 AM","546 ms","OK","Portland 2 (OR)"
"up","03/26/2022 07:58:33 AM","410 ms","OK","Frankfurt 3 (Germany)"
"up","03/26/2022 07:57:33 AM","431 ms","OK","Dusseldorf 2 (Germany)"
"up","03/26/2022 07:56:33 AM","565 ms","OK","Warsaw (Poland)"
"up","03/26/2022 07:55:33 AM","147 ms","OK","Chicago 2 (IL)"
"up","03/26/2022 07:54:33 AM","553 ms","OK","San Francisco 2 (CA)"
"up","03/26/2022 07:53:33 AM","755 ms","OK","Thessaloniki (Greece)"
"up","03/26/2022 07:52:33 AM","684 ms","OK","Stockholm 2 (Sweden)"
"up","03/26/2022 07:51:33 AM","412 ms","OK","Los Angeles 3 (CA)"
"up","03/26/2022 07:50:33 AM","219 ms","OK","Philadelphia 2 (PA)"
"up","03/26/2022 07:49:33 AM","535 ms","OK","Portland 2 (OR)"
"up","03/26/2022 07:48:33 AM","410 ms","OK","Frankfurt 3 (Germany)"
"up","03/26/2022 07:47:33 AM","580 ms","OK","Dusseldorf 2 (Germany)"
"up","03/26/2022 07:46:33 AM","557 ms","OK","Warsaw (Poland)"
"up","03/26/2022 07:45:33 AM","297 ms","OK","Chicago 2 (IL)"
"up","03/26/2022 07:44:33 AM","484 ms","OK","San Francisco 2 (CA)"
"up","03/26/2022 07:43:33 AM","676 ms","OK","Thessaloniki (Greece)"
"up","03/26/2022 07:42:33 AM","738 ms","OK","Stockholm 2 (Sweden)"
"up","03/26/2022 07:41:33 AM","361 ms","OK","Los Angeles 3 (CA)"
"up","03/26/2022 07:40:33 AM","186 ms","OK","Philadelphia 2 (PA)"
"up","03/26/2022 07:39:33 AM","434 ms","OK","Portland 2 (OR)"
"up","03/26/2022 07:38:33 AM","506 ms","OK","Frankfurt 3 (Germany)"
"up","03/26/2022 07:37:33 AM","630 ms","OK","Dusseldorf 2 (Germany)"
"up","03/26/2022 07:36:33 AM","553 ms","OK","Warsaw (Poland)"
"up","03/26/2022 07:35:33 AM","286 ms","OK","Chicago 2 (IL)"
"up","03/26/2022 07:34:33 AM","350 ms","OK","San Francisco 2 (CA)"
"up","03/26/2022 07:33:33 AM","706 ms","OK","Thessaloniki (Greece)"
"up","03/26/2022 07:32:33 AM","666 ms","OK","Stockholm 2 (Sweden)"
"up","03/26/2022 07:31:33 AM","373 ms","OK","Los Angeles 3 (CA)"
"up","03/26/2022 07:30:33 AM","243 ms","OK","Philadelphia 2 (PA)"
"up","03/26/2022 07:29:33 AM","528 ms","OK","Portland 2 (OR)"
"up","03/26/2022 07:28:33 AM","477 ms","OK","Frankfurt 3 (Germany)"
"up","03/26/2022 07:27:33 AM","597 ms","OK","Dusseldorf 2 (Germany)"
"up","03/26/2022 07:26:33 AM","563 ms","OK","Warsaw (Poland)"
"up","03/26/2022 07:25:33 AM","197 ms","OK","Chicago 2 (IL)"
"up","03/26/2022 07:24:33 AM","422 ms","OK","San Francisco 2 (CA)"
"up","03/26/2022 07:23:33 AM","715 ms","OK","Thessaloniki (Greece)"
"up","03/26/2022 07:22:33 AM","585 ms","OK","Stockholm 2 (Sweden)"
"up","03/26/2022 07:21:33 AM","363 ms","OK","Los Angeles 3 (CA)"
"up","03/26/2022 07:20:33 AM","198 ms","OK","Philadelphia 2 (PA)"
"up","03/26/2022 07:19:33 AM","485 ms","OK","Portland 2 (OR)"
"up","03/26/2022 07:18:33 AM","443 ms","OK","Frankfurt 3 (Germany)"
"up","03/26/2022 07:17:33 AM","726 ms","OK","Dusseldorf 2 (Germany)"
"up","03/26/2022 07:16:33 AM","595 ms","OK","Warsaw (Poland)"
"up","03/26/2022 07:15:33 AM","201 ms","OK","Chicago 2 (IL)"
"up","03/26/2022 07:14:33 AM","443 ms","OK","San Francisco 2 (CA)"
"up","03/26/2022 07:13:33 AM","697 ms","OK","Thessaloniki (Greece)"
"up","03/26/2022 07:12:33 AM","652 ms","OK","Stockholm 2 (Sweden)"
"up","03/26/2022 07:11:33 AM","396 ms","OK","Los Angeles 3 (CA)"
"up","03/26/2022 07:10:33 AM","213 ms","OK","Philadelphia 2 (PA)"
"up","03/26/2022 07:09:33 AM","456 ms","OK","Portland 2 (OR)"
"up","03/26/2022 07:08:33 AM","407 ms","OK","Frankfurt 3 (Germany)"
"up","03/26/2022 07:07:33 AM","616 ms","OK","Dusseldorf 2 (Germany)"
"up","03/26/2022 07:06:33 AM","612 ms","OK","Warsaw (Poland)"
"up","03/26/2022 07:05:33 AM","237 ms","OK","Chicago 2 (IL)"
"up","03/26/2022 07:04:33 AM","453 ms","OK","San Francisco 2 (CA)"
"up","03/26/2022 07:03:33 AM","799 ms","OK","Thessaloniki (Greece)"
"up","03/26/2022 07:02:33 AM","703 ms","OK","Stockholm 2 (Sweden)"
"up","03/26/2022 07:01:33 AM","434 ms","OK","Los Angeles 3 (CA)"
"up","03/26/2022 07:00:33 AM","113 ms","OK","Philadelphia 2 (PA)"
"up","03/26/2022 06:59:33 AM","474 ms","OK","Portland 2 (OR)"
"up","03/26/2022 06:58:33 AM","577 ms","OK","Frankfurt 3 (Germany)"
"up","03/26/2022 06:57:33 AM","656 ms","OK","Dusseldorf 2 (Germany)"
"up","03/26/2022 06:56:33 AM","569 ms","OK","Warsaw (Poland)"
"up","03/26/2022 06:55:33 AM","253 ms","OK","Chicago 2 (IL)"
"up","03/26/2022 06:54:33 AM","404 ms","OK","San Francisco 2 (CA)"
"up","03/26/2022 06:53:33 AM","667 ms","OK","Thessaloniki (Greece)"
"up","03/26/2022 06:52:33 AM","654 ms","OK","Stockholm 2 (Sweden)"
"up","03/26/2022 06:51:33 AM","384 ms","OK","Los Angeles 3 (CA)"
"up","03/26/2022 06:50:33 AM","179 ms","OK","Philadelphia 2 (PA)"
"up","03/26/2022 06:49:33 AM","407 ms","OK","Portland 2 (OR)"
"up","03/26/2022 06:48:33 AM","384 ms","OK","Frankfurt 3 (Germany)"
"up","03/26/2022 06:47:33 AM","616 ms","OK","Dusseldorf 2 (Germany)"
"up","03/26/2022 06:46:33 AM","615 ms","OK","Warsaw (Poland)"
"up","03/26/2022 06:45:33 AM","254 ms","OK","Chicago 2 (IL)"
"up","03/26/2022 06:44:33 AM","358 ms","OK","San Francisco 2 (CA)"
"up","03/26/2022 06:43:33 AM","593 ms","OK","Thessaloniki (Greece)"
"up","03/26/2022 06:42:33 AM","728 ms","OK","Stockholm 2 (Sweden)"
"up","03/26/2022 06:41:33 AM","349 ms","OK","Los Angeles 3 (CA)"
"up","03/26/2022 06:40:33 AM","261 ms","OK","Philadelphia 2 (PA)"
"up","03/26/2022 06:39:33 AM","397 ms","OK","Portland 2 (OR)"
"up","03/26/2022 06:38:33 AM","481 ms","OK","Frankfurt 3 (Germany)"
"up","03/26/2022 06:37:33 AM","1,820 ms","OK","Dusseldorf 2 (Germany)"
"up","03/26/2022 06:36:33 AM","581 ms","OK","Warsaw (Poland)"
"up","03/26/2022 06:35:33 AM","212 ms","OK","Chicago 2 (IL)"
"up","03/26/2022 06:34:33 AM","461 ms","OK","San Francisco 2 (CA)"
"up","03/26/2022 06:33:33 AM","706 ms","OK","Thessaloniki (Greece)"
"up","03/26/2022 06:32:33 AM","645 ms","OK","Stockholm 2 (Sweden)"
"up","03/26/2022 06:31:33 AM","369 ms","OK","Los Angeles 3 (CA)"
"up","03/26/2022 06:30:33 AM","143 ms","OK","Philadelphia 2 (PA)"
"up","03/26/2022 06:29:33 AM","505 ms","OK","Portland 2 (OR)"
"up","03/26/2022 06:28:33 AM","825 ms","OK","Frankfurt 3 (Germany)"
"up","03/26/2022 06:27:33 AM","698 ms","OK","Dusseldorf 2 (Germany)"
"up","03/26/2022 06:26:33 AM","552 ms","OK","Warsaw (Poland)"
"up","03/26/2022 06:25:33 AM","249 ms","OK","Chicago 2 (IL)"
"up","03/26/2022 06:24:33 AM","508 ms","OK","San Francisco 2 (CA)"
"up","03/26/2022 06:23:33 AM","655 ms","OK","Thessaloniki (Greece)"
"up","03/26/2022 06:22:33 AM","571 ms","OK","Stockholm 2 (Sweden)"
"up","03/26/2022 06:21:33 AM","423 ms","OK","Los Angeles 3 (CA)"
"up","03/26/2022 06:20:33 AM","216 ms","OK","Philadelphia 2 (PA)"
"up","03/26/2022 06:19:33 AM","570 ms","OK","Portland 2 (OR)"
"up","03/26/2022 06:18:33 AM","470 ms","OK","Frankfurt 3 (Germany)"
"up","03/26/2022 06:17:33 AM","585 ms","OK","Dusseldorf 2 (Germany)"
"up","03/26/2022 06:16:33 AM","546 ms","OK","Warsaw (Poland)"
"up","03/26/2022 06:15:33 AM","190 ms","OK","Chicago 2 (IL)"
"up","03/26/2022 06:14:33 AM","441 ms","OK","San Francisco 2 (CA)"
"up","03/26/2022 06:13:33 AM","738 ms","OK","Thessaloniki (Greece)"
"up","03/26/2022 06:12:33 AM","657 ms","OK","Stockholm 2 (Sweden)"
"up","03/26/2022 06:11:33 AM","374 ms","OK","Los Angeles 3 (CA)"
"up","03/26/2022 06:10:33 AM","304 ms","OK","Philadelphia 2 (PA)"
"up","03/26/2022 06:09:33 AM","438 ms","OK","Portland 2 (OR)"
"up","03/26/2022 06:08:33 AM","576 ms","OK","Frankfurt 3 (Germany)"
"up","03/26/2022 06:07:33 AM","653 ms","OK","Dusseldorf 2 (Germany)"
"up","03/26/2022 06:06:33 AM","562 ms","OK","Warsaw (Poland)"
"up","03/26/2022 06:05:33 AM","176 ms","OK","Chicago 2 (IL)"
"up","03/26/2022 06:04:33 AM","483 ms","OK","San Francisco 2 (CA)"
"up","03/26/2022 06:03:33 AM","612 ms","OK","Thessaloniki (Greece)"
"up","03/26/2022 06:02:33 AM","499 ms","OK","Stockholm 2 (Sweden)"
"up","03/26/2022 06:01:33 AM","378 ms","OK","Los Angeles 3 (CA)"
"up","03/26/2022 06:00:33 AM","222 ms","OK","Philadelphia 2 (PA)"
"up","03/26/2022 05:59:33 AM","516 ms","OK","Portland 2 (OR)"
"up","03/26/2022 05:58:33 AM","509 ms","OK","Frankfurt 3 (Germany)"
"up","03/26/2022 05:57:33 AM","449 ms","OK","Dusseldorf 2 (Germany)"
"up","03/26/2022 05:56:33 AM","550 ms","OK","Warsaw (Poland)"
"up","03/26/2022 05:55:33 AM","218 ms","OK","Chicago 2 (IL)"
"up","03/26/2022 05:54:33 AM","559 ms","OK","San Francisco 2 (CA)"
"up","03/26/2022 05:53:33 AM","667 ms","OK","Thessaloniki (Greece)"
"up","03/26/2022 05:52:33 AM","649 ms","OK","Stockholm 2 (Sweden)"
"up","03/26/2022 05:51:33 AM","374 ms","OK","Los Angeles 3 (CA)"
"up","03/26/2022 05:50:33 AM","197 ms","OK","Philadelphia 2 (PA)"
"up","03/26/2022 05:49:33 AM","410 ms","OK","Portland 2 (OR)"
"up","03/26/2022 05:48:33 AM","563 ms","OK","Frankfurt 3 (Germany)"
"up","03/26/2022 05:47:33 AM","634 ms","OK","Dusseldorf 2 (Germany)"
"up","03/26/2022 05:46:33 AM","536 ms","OK","Warsaw (Poland)"
"up","03/26/2022 05:45:33 AM","232 ms","OK","Chicago 2 (IL)"
"up","03/26/2022 05:44:33 AM","384 ms","OK","San Francisco 2 (CA)"
"up","03/26/2022 05:43:33 AM","702 ms","OK","Thessaloniki (Greece)"
"up","03/26/2022 05:42:33 AM","634 ms","OK","Stockholm 2 (Sweden)"
"up","03/26/2022 05:41:33 AM","409 ms","OK","Los Angeles 3 (CA)"
"up","03/26/2022 05:40:33 AM","166 ms","OK","Philadelphia 2 (PA)"
"up","03/26/2022 05:39:33 AM","478 ms","OK","Portland 2 (OR)"
"up","03/26/2022 05:38:33 AM","547 ms","OK","Frankfurt 3 (Germany)"
"up","03/26/2022 05:37:33 AM","640 ms","OK","Dusseldorf 2 (Germany)"
"up","03/26/2022 05:36:33 AM","580 ms","OK","Warsaw (Poland)"
"up","03/26/2022 05:35:33 AM","223 ms","OK","Chicago 2 (IL)"
"up","03/26/2022 05:34:33 AM","545 ms","OK","San Francisco 2 (CA)"
"up","03/26/2022 05:33:33 AM","603 ms","OK","Thessaloniki (Greece)"
"up","03/26/2022 05:32:33 AM","609 ms","OK","Stockholm 2 (Sweden)"
"up","03/26/2022 05:31:33 AM","379 ms","OK","Los Angeles 3 (CA)"
"up","03/26/2022 05:30:33 AM","215 ms","OK","Philadelphia 2 (PA)"
"up","03/26/2022 05:29:33 AM","535 ms","OK","Portland 2 (OR)"
"up","03/26/2022 05:28:33 AM","574 ms","OK","Frankfurt 3 (Germany)"
"up","03/26/2022 05:27:33 AM","652 ms","OK","Dusseldorf 2 (Germany)"
"up","03/26/2022 05:26:33 AM","575 ms","OK","Warsaw (Poland)"
"up","03/26/2022 05:25:33 AM","246 ms","OK","Chicago 2 (IL)"
"up","03/26/2022 05:24:33 AM","509 ms","OK","San Francisco 2 (CA)"
"up","03/26/2022 05:23:33 AM","787 ms","OK","Thessaloniki (Greece)"
"up","03/26/2022 05:22:33 AM","711 ms","OK","Stockholm 2 (Sweden)"
"up","03/26/2022 05:21:33 AM","396 ms","OK","Los Angeles 3 (CA)"
"up","03/26/2022 05:20:33 AM","228 ms","OK","Philadelphia 2 (PA)"
"up","03/26/2022 05:19:33 AM","471 ms","OK","Portland 2 (OR)"
"up","03/26/2022 05:18:33 AM","413 ms","OK","Frankfurt 3 (Germany)"
"up","03/26/2022 05:17:33 AM","705 ms","OK","Dusseldorf 2 (Germany)"
"up","03/26/2022 05:16:33 AM","514 ms","OK","Warsaw (Poland)"
"up","03/26/2022 05:15:33 AM","222 ms","OK","Chicago 2 (IL)"
"up","03/26/2022 05:14:33 AM","507 ms","OK","San Francisco 2 (CA)"
"up","03/26/2022 05:13:33 AM","723 ms","OK","Thessaloniki (Greece)"
"up","03/26/2022 05:12:33 AM","596 ms","OK","Stockholm 2 (Sweden)"
"up","03/26/2022 05:11:33 AM","395 ms","OK","Los Angeles 3 (CA)"
"up","03/26/2022 05:10:33 AM","126 ms","OK","Philadelphia 2 (PA)"
"up","03/26/2022 05:09:33 AM","534 ms","OK","Portland 2 (OR)"
"up","03/26/2022 05:08:33 AM","454 ms","OK","Frankfurt 3 (Germany)"
"up","03/26/2022 05:07:33 AM","585 ms","OK","Dusseldorf 2 (Germany)"
"up","03/26/2022 05:06:33 AM","587 ms","OK","Warsaw (Poland)"
"up","03/26/2022 05:05:33 AM","258 ms","OK","Chicago 2 (IL)"
"up","03/26/2022 05:04:33 AM","455 ms","OK","San Francisco 2 (CA)"
"up","03/26/2022 05:03:33 AM","670 ms","OK","Thessaloniki (Greece)"
"up","03/26/2022 05:02:33 AM","666 ms","OK","Stockholm 2 (Sweden)"
"up","03/26/2022 05:01:33 AM","375 ms","OK","Los Angeles 3 (CA)"
"up","03/26/2022 05:00:33 AM","150 ms","OK","Philadelphia 2 (PA)"
"up","03/26/2022 04:59:33 AM","679 ms","OK","Portland 2 (OR)"
"up","03/26/2022 04:58:33 AM","502 ms","OK","Frankfurt 3 (Germany)"
"up","03/26/2022 04:57:33 AM","593 ms","OK","Dusseldorf 2 (Germany)"
"up","03/26/2022 04:56:33 AM","525 ms","OK","Warsaw (Poland)"
"up","03/26/2022 04:55:33 AM","218 ms","OK","Chicago 2 (IL)"
"up","03/26/2022 04:54:33 AM","449 ms","OK","San Francisco 2 (CA)"
"up","03/26/2022 04:53:33 AM","661 ms","OK","Thessaloniki (Greece)"
"up","03/26/2022 04:52:33 AM","686 ms","OK","Stockholm 2 (Sweden)"
"up","03/26/2022 04:51:33 AM","366 ms","OK","Los Angeles 3 (CA)"
"up","03/26/2022 04:50:33 AM","138 ms","OK","Philadelphia 2 (PA)"
"up","03/26/2022 04:49:33 AM","563 ms","OK","Portland 2 (OR)"
"up","03/26/2022 04:48:33 AM","553 ms","OK","Frankfurt 3 (Germany)"
"up","03/26/2022 04:47:33 AM","460 ms","OK","Dusseldorf 2 (Germany)"
"up","03/26/2022 04:46:33 AM","518 ms","OK","Warsaw (Poland)"
"up","03/26/2022 04:45:33 AM","244 ms","OK","Chicago 2 (IL)"
"up","03/26/2022 04:44:33 AM","485 ms","OK","San Francisco 2 (CA)"
"up","03/26/2022 04:43:33 AM","648 ms","OK","Thessaloniki (Greece)"
"up","03/26/2022 04:42:33 AM","667 ms","OK","Stockholm 2 (Sweden)"
"up","03/26/2022 04:41:33 AM","374 ms","OK","Los Angeles 3 (CA)"
"up","03/26/2022 04:40:33 AM","201 ms","OK","Philadelphia 2 (PA)"
"up","03/26/2022 04:39:33 AM","471 ms","OK","Portland 2 (OR)"
"up","03/26/2022 04:38:33 AM","519 ms","OK","Frankfurt 3 (Germany)"
"up","03/26/2022 04:37:33 AM","559 ms","OK","Dusseldorf 2 (Germany)"
"up","03/26/2022 04:36:33 AM","529 ms","OK","Warsaw (Poland)"
"up","03/26/2022 04:35:33 AM","135 ms","OK","Chicago 2 (IL)"
"up","03/26/2022 04:34:33 AM","491 ms","OK","San Francisco 2 (CA)"
"up","03/26/2022 04:33:33 AM","796 ms","OK","Thessaloniki (Greece)"
"up","03/26/2022 04:32:33 AM","570 ms","OK","Stockholm 2 (Sweden)"
"up","03/26/2022 04:31:33 AM","380 ms","OK","Los Angeles 3 (CA)"
"up","03/26/2022 04:30:33 AM","159 ms","OK","Philadelphia 2 (PA)"
"up","03/26/2022 04:29:33 AM","393 ms","OK","Portland 2 (OR)"
"up","03/26/2022 04:28:33 AM","394 ms","OK","Frankfurt 3 (Germany)"
"up","03/26/2022 04:27:33 AM","639 ms","OK","Dusseldorf 2 (Germany)"
"up","03/26/2022 04:26:33 AM","543 ms","OK","Warsaw (Poland)"
"up","03/26/2022 04:25:33 AM","201 ms","OK","Chicago 2 (IL)"
"up","03/26/2022 04:24:33 AM","461 ms","OK","San Francisco 2 (CA)"
"up","03/26/2022 04:23:33 AM","654 ms","OK","Thessaloniki (Greece)"
"up","03/26/2022 04:22:33 AM","652 ms","OK","Stockholm 2 (Sweden)"
"up","03/26/2022 04:21:33 AM","366 ms","OK","Los Angeles 3 (CA)"
"up","03/26/2022 04:20:33 AM","187 ms","OK","Philadelphia 2 (PA)"
"up","03/26/2022 04:19:33 AM","431 ms","OK","Portland 2 (OR)"
"up","03/26/2022 04:18:33 AM","552 ms","OK","Frankfurt 3 (Germany)"
"up","03/26/2022 04:17:33 AM","650 ms","OK","Dusseldorf 2 (Germany)"
"up","03/26/2022 04:16:33 AM","606 ms","OK","Warsaw (Poland)"
"up","03/26/2022 04:15:33 AM","260 ms","OK","Chicago 2 (IL)"
"up","03/26/2022 04:14:33 AM","453 ms","OK","San Francisco 2 (CA)"
"up","03/26/2022 04:13:33 AM","667 ms","OK","Thessaloniki (Greece)"
"up","03/26/2022 04:12:33 AM","556 ms","OK","Stockholm 2 (Sweden)"
"up","03/26/2022 04:11:33 AM","351 ms","OK","Los Angeles 3 (CA)"
"up","03/26/2022 04:10:33 AM","186 ms","OK","Philadelphia 2 (PA)"
"up","03/26/2022 04:09:33 AM","515 ms","OK","Portland 2 (OR)"
"up","03/26/2022 04:08:33 AM","464 ms","OK","Frankfurt 3 (Germany)"
"up","03/26/2022 04:07:33 AM","672 ms","OK","Dusseldorf 2 (Germany)"
"up","03/26/2022 04:06:33 AM","602 ms","OK","Warsaw (Poland)"
"up","03/26/2022 04:05:33 AM","254 ms","OK","Chicago 2 (IL)"
"up","03/26/2022 04:04:33 AM","448 ms","OK","San Francisco 2 (CA)"
"up","03/26/2022 04:03:33 AM","659 ms","OK","Thessaloniki (Greece)"
"up","03/26/2022 04:02:33 AM","620 ms","OK","Stockholm 2 (Sweden)"
"up","03/26/2022 04:01:33 AM","389 ms","OK","Los Angeles 3 (CA)"
"up","03/26/2022 04:00:33 AM","278 ms","OK","Philadelphia 2 (PA)"
"up","03/26/2022 03:59:33 AM","541 ms","OK","Portland 2 (OR)"
"up","03/26/2022 03:58:33 AM","583 ms","OK","Frankfurt 3 (Germany)"
"up","03/26/2022 03:57:33 AM","661 ms","OK","Dusseldorf 2 (Germany)"
"up","03/26/2022 03:56:33 AM","565 ms","OK","Warsaw (Poland)"
"up","03/26/2022 03:55:33 AM","186 ms","OK","Chicago 2 (IL)"
"up","03/26/2022 03:54:33 AM","486 ms","OK","San Francisco 2 (CA)"
"up","03/26/2022 03:53:33 AM","772 ms","OK","Thessaloniki (Greece)"
"up","03/26/2022 03:52:33 AM","574 ms","OK","Stockholm 2 (Sweden)"
"up","03/26/2022 03:51:33 AM","391 ms","OK","Los Angeles 3 (CA)"
"up","03/26/2022 03:50:33 AM","252 ms","OK","Philadelphia 2 (PA)"
"up","03/26/2022 03:49:33 AM","528 ms","OK","Portland 2 (OR)"
"up","03/26/2022 03:48:33 AM","561 ms","OK","Frankfurt 3 (Germany)"
"up","03/26/2022 03:47:33 AM","698 ms","OK","Dusseldorf 2 (Germany)"
"up","03/26/2022 03:46:33 AM","580 ms","OK","Warsaw (Poland)"
"up","03/26/2022 03:45:33 AM","234 ms","OK","Chicago 2 (IL)"
"up","03/26/2022 03:44:33 AM","560 ms","OK","San Francisco 2 (CA)"
"up","03/26/2022 03:43:33 AM","768 ms","OK","Thessaloniki (Greece)"
"up","03/26/2022 03:42:33 AM","499 ms","OK","Stockholm 2 (Sweden)"
"up","03/26/2022 03:41:33 AM","415 ms","OK","Los Angeles 3 (CA)"
"up","03/26/2022 03:40:33 AM","317 ms","OK","Philadelphia 2 (PA)"
"up","03/26/2022 03:39:33 AM","426 ms","OK","Portland 2 (OR)"
"up","03/26/2022 03:38:33 AM","520 ms","OK","Frankfurt 3 (Germany)"
"up","03/26/2022 03:37:33 AM","659 ms","OK","Dusseldorf 2 (Germany)"
"up","03/26/2022 03:36:33 AM","514 ms","OK","Warsaw (Poland)"
"up","03/26/2022 03:35:33 AM","241 ms","OK","Chicago 2 (IL)"
"up","03/26/2022 03:34:33 AM","475 ms","OK","San Francisco 2 (CA)"
"up","03/26/2022 03:33:33 AM","602 ms","OK","Thessaloniki (Greece)"
"up","03/26/2022 03:32:33 AM","616 ms","OK","Stockholm 2 (Sweden)"
"up","03/26/2022 03:31:33 AM","411 ms","OK","Los Angeles 3 (CA)"
"up","03/26/2022 03:30:33 AM","156 ms","OK","Philadelphia 2 (PA)"
"up","03/26/2022 03:29:33 AM","477 ms","OK","Portland 2 (OR)"
"up","03/26/2022 03:28:33 AM","502 ms","OK","Frankfurt 3 (Germany)"
"up","03/26/2022 03:27:33 AM","623 ms","OK","Dusseldorf 2 (Germany)"
"up","03/26/2022 03:26:33 AM","520 ms","OK","Warsaw (Poland)"
"up","03/26/2022 03:25:33 AM","1,916 ms","OK","Chicago 2 (IL)"
"up","03/26/2022 03:24:33 AM","459 ms","OK","San Francisco 2 (CA)"
"up","03/26/2022 03:23:33 AM","712 ms","OK","Thessaloniki (Greece)"
"up","03/26/2022 03:22:33 AM","658 ms","OK","Stockholm 2 (Sweden)"
"up","03/26/2022 03:21:33 AM","369 ms","OK","Los Angeles 3 (CA)"
"up","03/26/2022 03:20:33 AM","265 ms","OK","Philadelphia 2 (PA)"
"up","03/26/2022 03:19:33 AM","432 ms","OK","Portland 2 (OR)"
